rowID,entity,entityLabel,domain,property,propertyLabel,value,roundedValue,unitLabel,sitelinks,dateModified,entityType,question,fileName,sheetName,days_since_last_modified
3133,http://www.wikidata.org/entity/Q596,Ceres,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1681.403889,1681.4,day,137,2024-11-23 09:09:07,astronomic object,"What is the orbital period of the Ceres astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,38
3134,http://www.wikidata.org/entity/Q1335109,HD 93093 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,143.58,143.58,day,13,2024-04-08 03:24:29,astronomic object,"What is the orbital period of the HD 93093 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,267
3135,http://www.wikidata.org/entity/Q1328107,Gliese 777 c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,17.1,17.1,day,11,2024-04-03 08:16:39,astronomic object,"What is the orbital period of the Gliese 777 c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,272
3136,http://www.wikidata.org/entity/Q1200132,Xi Aquilae b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,136.97,136.97,day,11,2024-01-16 16:29:12,astronomic object,"What is the orbital period of the Xi Aquilae b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,350
3137,http://www.wikidata.org/entity/Q817196,Gliese 581 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,5.3686,5.37,day,30,2024-12-02 05:34:16,astronomic object,"What is the orbital period of the Gliese 581 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,29
3138,http://www.wikidata.org/entity/Q1153626,Kepler-4 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.213662979,3.21,day,21,2023-11-20 09:58:10,astronomic object,"What is the orbital period of the Kepler-4 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3139,http://www.wikidata.org/entity/Q1039484,HD 217107 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,7.12689,7.13,day,14,2022-11-27 15:12:16,astronomic object,"What is the orbital period of the HD 217107 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,765
3140,http://www.wikidata.org/entity/Q177267,Xolotlan,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,832.97,832.97,day,13,2024-07-18 13:57:29,astronomic object,"What is the orbital period of the Xolotlan astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,166
3141,http://www.wikidata.org/entity/Q1039809,HD 40307 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.3123,4.31,day,11,2022-11-29 03:50:43,astronomic object,"What is the orbital period of the HD 40307 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,763
3142,http://www.wikidata.org/entity/Q1326802,WASP-5b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.62843033,1.63,day,11,2024-04-01 21:08:58,astronomic object,"What is the orbital period of the WASP-5b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,274
3143,http://www.wikidata.org/entity/Q1151862,Epsilon Tauri b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,585.82,585.82,day,14,2023-11-20 09:56:47,astronomic object,"What is the orbital period of the Epsilon Tauri b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3144,http://www.wikidata.org/entity/Q339,Pluto,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,90553.02,90553.02,day,214,2024-11-01 20:35:19,astronomic object,"What is the orbital period of the Pluto astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,60
3145,http://www.wikidata.org/entity/Q43196041,Ross 128 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,9.8658,9.87,day,27,2024-11-15 23:38:55,astronomic object,"What is the orbital period of the Ross 128 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,46
3146,http://www.wikidata.org/entity/Q968992,WASP-2b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,2.152226,2.15,day,17,2024-12-24 20:46:03,astronomic object,"What is the orbital period of the WASP-2b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,7
3147,http://www.wikidata.org/entity/Q18915164,J1407b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3725,3725,day,16,2024-08-09 09:48:30,astronomic object,"What is the orbital period of the J1407b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,144
3148,http://www.wikidata.org/entity/Q272085,HD 209458 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.52475,3.52,day,40,2024-10-19 14:37:52,astronomic object,"What is the orbital period of the HD 209458 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,73
3149,http://www.wikidata.org/entity/Q1194896,SWEEPS-11,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1.796,1.8,day,13,2023-12-31 23:15:31,astronomic object,"What is the orbital period of the SWEEPS-11 astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,366
3150,http://www.wikidata.org/entity/Q24577721,Kepler-1647 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,1107.5923,1107.59,day,11,2024-10-05 23:07:53,astronomic object,"What is the orbital period of the Kepler-1647 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,87
3151,http://www.wikidata.org/entity/Q2908228,Kepler-69 c,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,242.4659,242.47,day,24,2024-10-26 10:35:50,astronomic object,"What is the orbital period of the Kepler-69 c astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,66
3152,http://www.wikidata.org/entity/Q11406005,Kepler-62 e,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,122.3863812,122.39,day,27,2023-11-20 09:53:51,astronomic object,"What is the orbital period of the Kepler-62 e astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3153,http://www.wikidata.org/entity/Q22687919,BD+20594b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,41.6855,41.69,day,11,2024-09-24 04:27:07,astronomic object,"What is the orbital period of the BD+20594b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,98
3154,http://www.wikidata.org/entity/Q24055837,TRAPPIST-1d,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.04978035,4.05,day,24,2024-10-04 09:21:29,astronomic object,"What is the orbital period of the TRAPPIST-1d astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,88
3155,http://www.wikidata.org/entity/Q14624923,Kepler-78 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,0.35500744,0.36,day,17,2024-05-11 03:35:33,astronomic object,"What is the orbital period of the Kepler-78 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,234
3156,http://www.wikidata.org/entity/Q242309,51 Pegasi b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.23077,4.23,day,48,2024-10-04 14:33:47,astronomic object,"What is the orbital period of the 51 Pegasi b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,88
3157,http://www.wikidata.org/entity/Q1152004,HAT-P-8 b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.07634,3.08,day,11,2023-11-20 09:57:19,astronomic object,"What is the orbital period of the HAT-P-8 b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,407
3158,http://www.wikidata.org/entity/Q15710677,Kepler-90 h,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,331.601,331.6,day,13,2024-06-04 16:03:48,astronomic object,"What is the orbital period of the Kepler-90 h astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,210
3159,http://www.wikidata.org/entity/Q613348,XO-3b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,3.19153247,3.19,day,17,2024-11-23 09:45:23,astronomic object,"What is the orbital period of the XO-3b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,38
3160,http://www.wikidata.org/entity/Q910617,HAT-P-1b,Science,http://www.wikidata.org/prop/direct/P2146,orbital period,4.4652992,4.47,day,23,2024-12-08 06:45:08,astronomic object,"What is the orbital period of the HAT-P-1b astronomic object, in days?",Science.xlsx,astronomy_orbitalPeriods,23
3161,http://www.wikidata.org/entity/Q1328338,Wolf 424,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.08,0.08,solar mass,18,2024-04-03 08:26:21,astronomic object,"What is the mass of the Wolf 424 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,272
3162,http://www.wikidata.org/entity/Q536922,Phi Velorum,Science,http://www.wikidata.org/prop/direct/P2067,mass,10.1,10.1,solar mass,16,2024-11-21 07:39:02,astronomic object,"What is the mass of the Phi Velorum astronomic object, in solar mass?",Science.xlsx,astronomy_mass,40
3163,http://www.wikidata.org/entity/Q4042135,Kepler-15,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.02,1.02,solar mass,11,2024-11-13 13:34:50,astronomic object,"What is the mass of the Kepler-15 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,48
3164,http://www.wikidata.org/entity/Q14248,Delta Scorpii,Science,http://www.wikidata.org/prop/direct/P2067,mass,13,13,solar mass,24,2024-05-01 23:28:11,astronomic object,"What is the mass of the Delta Scorpii astronomic object, in solar mass?",Science.xlsx,astronomy_mass,244
3165,http://www.wikidata.org/entity/Q1321557,HAT-P-7,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.51,1.51,solar mass,14,2024-03-31 03:58:05,astronomic object,"What is the mass of the HAT-P-7 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,275
3166,http://www.wikidata.org/entity/Q196848,Zeta Tauri,Science,http://www.wikidata.org/prop/direct/P2067,mass,11.2,11.2,solar mass,22,2024-08-22 15:01:59,astronomic object,"What is the mass of the Zeta Tauri astronomic object, in solar mass?",Science.xlsx,astronomy_mass,131
3167,http://www.wikidata.org/entity/Q764308,OGLE-2005-BLG-390L,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.22,0.22,solar mass,14,2024-12-01 10:27:31,astronomic object,"What is the mass of the OGLE-2005-BLG-390L astronomic object, in solar mass?",Science.xlsx,astronomy_mass,30
3168,http://www.wikidata.org/entity/Q1329437,Ross 614,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.33,0.33,solar mass,22,2024-04-03 19:42:15,astronomic object,"What is the mass of the Ross 614 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,272
3169,http://www.wikidata.org/entity/Q155920,PSR B1913+16,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.441,1.44,solar mass,24,2024-06-01 14:23:11,astronomic object,"What is the mass of the PSR B1913+16 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,213
3170,http://www.wikidata.org/entity/Q11212,Messier 4,Science,http://www.wikidata.org/prop/direct/P2067,mass,6.28,6.28,solar mass,60,2023-10-20 21:56:11,astronomic object,"What is the mass of the Messier 4 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,438
3171,http://www.wikidata.org/entity/Q1327722,DENIS 1048-3956,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.07,0.07,solar mass,16,2024-04-02 20:22:15,astronomic object,"What is the mass of the DENIS 1048-3956 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,273
3172,http://www.wikidata.org/entity/Q14253,Kappa Scorpii,Science,http://www.wikidata.org/prop/direct/P2067,mass,17,17,solar mass,24,2024-05-02 03:32:26,astronomic object,"What is the mass of the Kappa Scorpii astronomic object, in solar mass?",Science.xlsx,astronomy_mass,243
3173,http://www.wikidata.org/entity/Q943340,Gliese 832,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.45,0.45,solar mass,25,2024-12-08 19:52:57,astronomic object,"What is the mass of the Gliese 832 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,23
3174,http://www.wikidata.org/entity/Q1410318,Tupi,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.1,1.1,solar mass,11,2024-04-30 04:05:00,astronomic object,"What is the mass of the Tupi astronomic object, in solar mass?",Science.xlsx,astronomy_mass,245
3175,http://www.wikidata.org/entity/Q135520,10 Lacertae,Science,http://www.wikidata.org/prop/direct/P2067,mass,26.9,26.9,solar mass,13,2024-04-11 23:10:32,astronomic object,"What is the mass of the 10 Lacertae astronomic object, in solar mass?",Science.xlsx,astronomy_mass,264
3176,http://www.wikidata.org/entity/Q1388018,6 Lyncis,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.7,1.7,solar mass,12,2024-04-16 13:02:25,astronomic object,"What is the mass of the 6 Lyncis astronomic object, in solar mass?",Science.xlsx,astronomy_mass,259
3177,http://www.wikidata.org/entity/Q15713,Zeta Draconis,Science,http://www.wikidata.org/prop/direct/P2067,mass,3.5,3.5,solar mass,17,2024-06-04 17:31:13,astronomic object,"What is the mass of the Zeta Draconis astronomic object, in solar mass?",Science.xlsx,astronomy_mass,210
3178,http://www.wikidata.org/entity/Q830868,Beta Doradus,Science,http://www.wikidata.org/prop/direct/P2067,mass,6.5,6.5,solar mass,15,2024-12-03 08:32:57,astronomic object,"What is the mass of the Beta Doradus astronomic object, in solar mass?",Science.xlsx,astronomy_mass,28
3179,http://www.wikidata.org/entity/Q1571090,Tau Scorpii,Science,http://www.wikidata.org/prop/direct/P2067,mass,15,15,solar mass,18,2024-06-04 16:03:48,astronomic object,"What is the mass of the Tau Scorpii astronomic object, in solar mass?",Science.xlsx,astronomy_mass,210
3180,http://www.wikidata.org/entity/Q238270,4 Ursae Majoris,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.234,1.23,solar mass,15,2024-10-02 12:32:15,astronomic object,"What is the mass of the 4 Ursae Majoris astronomic object, in solar mass?",Science.xlsx,astronomy_mass,90
3181,http://www.wikidata.org/entity/Q1367410,Iota Pegasi,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.33,1.33,solar mass,16,2024-04-14 00:49:06,astronomic object,"What is the mass of the Iota Pegasi astronomic object, in solar mass?",Science.xlsx,astronomy_mass,261
3182,http://www.wikidata.org/entity/Q2661089,Nu2 Lupi,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.02725,0.03,Jupiter mass,14,2024-10-14 10:34:53,astronomic object,"What is the mass of the Nu2 Lupi astronomic object, in Jupiter mass?",Science.xlsx,astronomy_mass,78
3183,http://www.wikidata.org/entity/Q1326545,Zeta Trianguli Australis,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.12,1.12,solar mass,15,2024-04-01 12:39:40,astronomic object,"What is the mass of the Zeta Trianguli Australis astronomic object, in solar mass?",Science.xlsx,astronomy_mass,274
3184,http://www.wikidata.org/entity/Q1109429,Gliese 179,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.357,0.36,solar mass,11,2023-10-08 19:35:25,astronomic object,"What is the mass of the Gliese 179 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,450
3185,http://www.wikidata.org/entity/Q14055,Rho Puppis,Science,http://www.wikidata.org/prop/direct/P2067,mass,1.85,1.85,solar mass,20,2024-04-28 22:31:51,astronomic object,"What is the mass of the Rho Puppis astronomic object, in solar mass?",Science.xlsx,astronomy_mass,247
3186,http://www.wikidata.org/entity/Q1090466,MOA-2007-BLG-192L,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.28,0.28,solar mass,11,2023-07-09 03:39:22,astronomic object,"What is the mass of the MOA-2007-BLG-192L astronomic object, in solar mass?",Science.xlsx,astronomy_mass,541
3187,http://www.wikidata.org/entity/Q955530,Gliese 849,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.49,0.49,solar mass,19,2024-12-11 06:59:26,astronomic object,"What is the mass of the Gliese 849 astronomic object, in solar mass?",Science.xlsx,astronomy_mass,20
3188,http://www.wikidata.org/entity/Q1327573,TW Piscis Austrini,Science,http://www.wikidata.org/prop/direct/P2067,mass,0.725,0.73,solar mass,18,2024-04-02 11:49:34,astronomic object,"What is the mass of the TW Piscis Austrini astronomic object, in solar mass?",Science.xlsx,astronomy_mass,273
